Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2013-09-01,0.0014537219865995814,0.0024178975320478264,0.001264269306732668,0.019537734100154046,0.023794118603819036,0.001721551599137552,-0.001001487644586943,0.007688446508541526,0.006427568326671708,0.021090474147106224,0.012016691055513739,0.002737383757400907,0.0005203130006541058,0.01300221314266255,0.013131636118373972,-0.0005527841071669289,0.0036832805372754183,0.0005879513673039492,-0.0007352224660715609,0.0021800464592815656,0.00797234302370081,-0.004889018195563491,0.005495269682678916,0.0026147712194973406,-0.0018927191958313912,0.01301256173282237,0.004085008450501636,0.0015154320538426679,0.014561937504105777,0.0006706855142045677,0.00392526395046161,0.003697672564215131,0.006454557308645211,0.025624868725057787,0.0045825007166085075,-0.0007047642698225411,0.0020199461753193293,0.011100834498171109,0.0002542824749997212,-0.002711276308685782,0.0013779031794597133,-0.0011775072730783346,0.0015041399644347203,0.0030759641522605788,0.014740232419806478,-0.0001411221712686126,-0.002691592154378389,0.013536711361391434,0.0061753792539868775,0.005445231391324812,-0.0006329996001713258
2013-10-01,0.00026193164103701684,0.0008465429303084913,-0.0006374164866170704,0.016552099553124894,0.01843378259247626,0.00013398741490715065,-0.0021750856788963586,0.0013772841786498981,0.00531021111589832,0.018622275090551876,0.011537472745934347,0.005297251796286085,0.000656041109216722,0.010796991210277246,0.00949131374393651,-0.0004929071659093155,0.003005165905026821,0.0005633791413855544,0.00031348297888869354,0.001357061584166876,0.007437350209292918,-0.004207370231165669,0.0027697428656687853,0.0023557396791906472,-0.001979825503420545,0.013362661534231582,0.001211956054043196,0.00015070198213484529,0.014612189871490862,-0.0005680976999234673,0.0017634047087429616,0.0016964084701058006,0.00642817995188154,0.021438889962366925,0.004104224762275143,-0.001099364166737522,0.0007952324152523307,0.009496184475911296,-0.0003553671333068036,-0.004075361109952906,0.000904847724543848,-0.0024396356239234696,0.0008772810316431999,0.0017216964207691565,0.011466256035344945,-0.0019777863515410676,-0.0019488900696468005,0.009778504865592017,0.006180399628041988,0.008059593656962752,0.00046568259638503145
2013-11-01,-0.0015258493341365155,0.002792917837435255,-0.0018795342201360834,0.012149243624416285,0.01420289583383318,-0.0004833073717695358,-0.0018460034401401408,-0.0034941776665597477,0.0029195513336553428,0.017770056749557405,0.013138483873989205,0.0019903480169002966,0.00043410732107658154,0.010025628636850695,0.006739497759758811,-0.00012051878794494932,0.003017991052294154,0.0010879385570696735,0.0018848544978621483,-0.0008353040798632846,0.00747245008555188,-0.0032622127095822085,6.259190218952868e-05,0.0018036640173303958,-0.0010581686235650177,0.008431319873530197,0.0010970887709736829,0.00015997099193291835,0.01279892946559615,-0.0006997853245391339,-0.0009034339377511705,0.001548509090121047,0.003525851618097488,0.019883040935672423,0.0043502173970209335,-0.0014423455376799221,-7.692289042865019e-05,0.010366372307775141,-0.0004495645361241125,-0.0038757690382431377,-3.00257086866592e-05,-0.0012073682708016592,0.0005782177241571811,0.0008218292408840814,0.00910026736056498,-0.0027310123172199045,-0.0005222426008121952,0.007822222819652159,0.005408216720623153,0.0076365454318210076,0.002108238923369209
2013-12-01,-0.0035699776773690907,0.004977691315472288,-0.002309626669046165,0.010203340369404153,0.012088292957327397,-0.001315272330730451,-0.0016101069860534633,-0.004183911909384089,0.003482155293411762,0.017459124052154214,0.015427715565074886,-0.0028645928244537145,0.00010218080349182462,0.01160141307301577,0.004588843651830021,0.0007107923995246692,0.0033499000689788997,0.00021594029987279236,0.0021092922463915352,-0.005011540282769848,0.007453703500686188,-0.0026451601668569984,-0.0018513243796326375,0.0001848292688161543,-0.00040819080486448854,0.0021147183016124948,0.0012051477023284256,0.0010808458266633103,0.011272797411114251,-0.0004979311478898081,-0.0013622054807692309,0.0009661412967609034,0.0008953047266551465,0.016795632865211546,0.0053414806756213705,-0.0018707221321061958,-0.0006664369099694751,0.011291521883760406,-0.0006549791665331024,-0.0046171359667872966,-0.0013473757108771306,-5.286248389889479e-05,0.0005470902066210277,0.0003167541866619817,0.008889031170300238,-0.001860481744310213,-0.004258325913667324,0.006985867593206242,0.002428798449175528,0.0033370828646418762,0.0043689578579417885
2014-01-01,-0.0028426980316125817,0.007394226824692839,-0.002603700580770158,0.010091290351223142,0.010455472183225047,-0.0023573861814024256,-0.00218759020533014,-0.003978472419654619,0.004441495339105494,0.01570482451386311,0.013278594435924747,-0.003098486624682652,-0.0018758735439159992,0.012895107658549952,0.0035315878687262265,0.0010590088366582864,0.003743642353252446,-0.001418486422226323,-0.0014547622161618472,-0.006229371859101363,0.004748585062581145,-0.0015229758760603412,-0.004509830272836874,-0.0024309042970032287,0.0005774635095341157,0.004667324753389718,0.0007532173139553402,-0.0007501670029990042,0.010953649440596685,-2.5454880710144845e-05,-7.342969531295464e-05,-0.0009493312737007707,0.010636661953965868,0.008801998655963825,0.0034059528085621828,-0.002877745833985281,-0.0020297161623680014,0.007740557111832577,-0.0011846248834027852,-0.004143642939090335,-0.0030871107862020563,-0.0011023027094846363,4.477901639608154e-05,-0.002117172813682705,0.010112709781168759,-0.0013344528641618366,-0.0042635071163199326,0.006776733474417887,0.00037678975131874776,0.008861392325959226,0.004406646649829968
2014-02-01,-0.0023576757068343368,0.00718852982384995,-0.003466487309420492,0.00765328659863285,0.012032363364284152,-0.0031884602598734966,-0.0031964719848192524,-0.00216749601312855,0.0035981976980076448,0.01439772140877593,0.010312333764217219,-0.004987725534012477,-0.000620448835389047,0.011463197917097205,0.004110978812081264,0.000714858733732526,0.0032389523726045998,-0.0022080874510593987,-0.0020988578707429573,-0.004142369961105211,0.0029547397773016823,0.001971833628904992,-0.00521495321374465,-0.0035851704934778466,0.001326208530962796,0.005310238924512181,0.0024533363940259564,-0.0019236346471218808,0.01087163837497619,0.00025757214303026143,-0.0005757180507544183,-0.0021308013784459186,0.009741963322948004,0.007377274893426938,0.00037627735931719704,-0.0019325111846069754,-0.0034159247736712285,0.008436906448957539,-0.0008836673104618263,-0.0013657137952354792,-0.002595787429247122,-0.0025070305315017497,-0.0014993695057680624,-0.002360184883729131,0.010545354543916037,-0.0017770614028503606,0.002633818390986797,0.008067598966868652,0.0006486032535138653,0.012305659107060437,0.002201311214692107
2014-03-01,0.0005906099995328694,0.005169050311261431,-0.004161479441803896,0.004640551469235417,0.014515308306879552,-0.0033528692064328496,-0.0032092576163975637,0.0009519601619853591,0.004911989089204279,0.01437255078729654,0.010613598673300148,-0.007867403941506125,0.001865968255707718,0.00998454833394082,0.005287891290420004,0.0003197831446625759,0.002018538591956374,-0.001687884988034104,-0.000455626965781079,-0.003608821135595324,0.004049390207562377,0.004926360045478708,-0.004526549259706003,-0.001623871103750698,0.0012882666187317747,0.0013843434784653762,0.0032829893840452345,-0.001114787880248431,0.010666329391428944,-0.0004157705189262459,-0.00373583250599705,-0.0025989795583133265,0.004736776866821261,0.01307968268847494,0.0005424625939964654,-0.000131546042117047,-0.002466561265814472,0.01311840605223199,-0.000874923422335062,0.0034267427880896057,-0.0015167124997392226,-0.002443428239144535,-0.002572787450156315,0.00014199273569955907,0.008657902396089386,-0.0017464596630257408,0.01156908333249246,0.009671083790667483,0.0023225995118605234,0.00806501567165108,0.00018066117373110452
2014-04-01,-0.0005004520156244507,0.0056638849871932795,-0.00300207310860903,0.005046447708606848,0.013826471997817094,-0.0014030220878149136,-0.0027025020764701174,0.0023345222606546163,0.009617532847491887,0.015029875647221138,0.012763823075196856,-0.00516552494069269,0.0008795173258772382,0.010030899665466341,0.007229228968924669,0.0005498604171464071,0.0015303041869955208,-0.0006310780297239041,0.0007472369640864791,-0.0036893165956732006,0.003622126444551346,0.007873133549020897,-0.004073296468602277,0.0005308717548453256,0.001170054079591842,0.004103662974043838,0.0032487978016944624,-0.0013563706472541973,0.010104821802935041,-0.000709238985415658,-0.005442215440293268,-0.0030387124783664964,0.004073121813732038,0.015393257448420537,0.002362036433609705,0.0005124963689065371,-0.0030826819613895976,0.013289488694928053,-0.0010451178206999394,0.0027196742379425156,-0.0018785091275083953,-0.0006658759293155861,-0.001596834845674894,0.0010747878966266226,0.005833446722698435,-0.000933948866170169,0.010255238575270761,0.010401415726879207,0.0037017609591608763,0.0032145232406335447,-0.0011515209494639233
2014-05-01,-0.0004480656247700691,0.006609390774048558,-0.003126578415864498,0.0073336100733361245,0.013674746577708102,0.0014317101696733892,-0.0021180638149693744,0.0007338028045770287,0.012214646973375886,0.016362412401623158,0.015582540203478814,-0.0002834036860814484,0.000914030427879989,0.00889979974179904,0.010783456191461113,0.0020299863703588444,0.001865380548033537,-0.00025807190379496803,0.001577637471208572,-0.0015832344610705231,0.002431490882718545,0.01341357054457007,-0.0017162343848744644,-0.00011104675377339793,0.000692705188309199,0.0074683407295161736,0.0035723216518414986,-0.001101845157103487,0.010011471477735021,0.0007547001908571925,-0.0040205609432437395,-0.00338483312807583,0.0015861686097232135,0.016845455056446947,0.00284834152999589,0.002082129165414177,-0.002926688521097026,0.01273382625136431,0.000411590241724602,0.0022486476973194655,-0.001251135744810005,0.00028832162934396433,0.00045296101300893333,0.0015526168503490895,0.0038137685039042,-0.0009016959424044688,-0.0024996056391484523,0.010967106335007248,0.004840160615530825,0.0010446110360082853,-0.0017418585689719804
2014-06-01,0.003928323624050839,0.006141370655339802,-0.002162428587437427,0.008449664143601758,0.013734110858741556,0.0029598087656742614,-0.0013132392450891173,-0.0009569850916924128,0.010158168157725581,0.01729407813388323,0.017026751269791796,0.0005913129473882946,0.0021894525909508782,0.006098331807907664,0.012832428718107552,0.003693722872826589,0.0032534240642507735,-0.0005074018890049029,0.0017450227416146453,0.00042127053434416924,0.0034139991206366877,0.016168966010421754,0.00027139760922225385,-0.0024247639188963166,-0.0004020233843667802,0.004827646911457048,0.00425826331331405,-0.0001471645700224372,0.010916939936075756,0.0014458731646209725,-0.001480701541444169,-0.003430764617935227,0.00016719170729126713,0.017312731311727877,-0.0009156540005789242,0.0034196954474771087,-0.0016628880590927137,0.012654977552080606,0.0016249436265404192,0.0017354287004541918,-0.0009050996538986097,-0.0002571145112170584,0.001777993602728854,0.0017425589692970228,0.002591095926048004,-0.0018539186941736495,-0.000306794388343308,0.012199168228640303,0.0066613659439765,0.0012661028616382409,-0.0011397458367213994
2014-07-01,0.00029486301341783913,0.0028872906361881545,0.006024093904575317,0.007579185520361961,0.013543884188543206,0.00314559991784703,0.0003300191671745077,-0.001680999874878162,0.007532171238144027,0.016679463697649617,0.020150262354557726,-7.694923446514672e-05,0.002798228958124215,0.004362786339340185,0.006435386137969091,0.0009306504773415919,0.0029474809544692755,0.00011607378053780579,-0.0007257043515417469,0.008713444628641504,0.006530691342473715,0.008970517403765341,0.0033386386123842524,-0.005462646175815605,-0.0010813609441740696,0.0075900386086956515,0.007959278111985244,-0.0017925078688632978,0.012431595250387208,-0.0013272672059640462,0.0002887271452177752,-0.002863320199434493,0.0005895603815424628,0.018377803763155134,-0.002703241564434326,0.0013769066079206346,0.004892778925161026,0.006763603716109671,0.0011711289628584106,0.0003560678094592165,0.00014399748129050646,0.0015028959376205148,0.002467445644314229,0.002269949582441569,0.0029230550774227712,-0.0022017178492787968,0.0008638358684673209,0.012296354140190922,0.009713949463926055,0.002091586899283925,-0.00030466678242375284
2014-08-01,-0.001021304958974725,0.0028872906361881545,0.0065758393577015715,0.006636705265106046,0.012616298553702464,0.002606105011335477,0.00021599180933690523,-0.0028452976941468443,0.007532171238144027,0.016651363410514885,0.017427138188646208,0.0009694458338678023,0.0024282807265997887,0.004382680370919464,0.003987097712996894,0.0005995851243704004,0.0029474809544692755,0.0013057589119364545,-0.000735246819370268,0.006465019818011947,0.006223741075187466,-0.00016651143555132964,0.0017519890536888943,-0.005855874004029818,7.733173533096705e-05,0.0121073307842027,0.013381157001313891,-0.002227481815977657,0.014309764309764238,-0.0013593067971416927,0.0007555611751087956,-0.002585331249501834,0.0010383302242090357,0.017979242721884454,0.00027705991512410287,0.001289771166336196,0.00659203464840076,0.006333897467977076,0.0006054911525480047,-0.00028822254863673704,0.0007590692783792283,0.0028961072198929226,0.0027009608494438717,0.002935148609380763,0.004871264383722736,-0.0015716009231280608,-0.0034701159031020664,0.010710865735869515,0.009797470760774356,0.0013786312161497374,-0.00022133389027869342
2014-09-01,0.0007360228536302396,0.0041699690538113615,-0.00037362187120326424,0.006650066560810961,0.011376889209752746,0.0020125685253977923,0.0012810727106836086,-0.004828697467683095,0.0019494377411145784,0.016159522665063233,0.009594767278161711,0.0009110843117288575,0.0023159724298592596,0.004088020344798168,0.006681056435379424,0.00017745243020387668,0.0018445811564183996,0.0006741585214569824,0.0013250227931602045,-0.004403426588266006,0.0032901527525079893,-0.00505970271546809,-0.0037879243971117686,-0.004863588935568256,0.0010593667658756406,0.009251706094188301,0.013836406913259337,-0.0008157879608935185,0.016256348542639774,0.0018657687774608703,0.0008412198008186595,-0.0028434699025731893,0.0005628946859224581,0.014668242190925208,0.002378808764227679,0.002737990527879372,0.00154129183376888,0.011058035448044705,0.0005362842257106821,-0.0016053396614628076,-0.0006467587010648081,0.002566558813107465,0.001864147492901408,0.003038361386967914,0.00639194980368323,-0.0011557676463870427,-0.007002381635560542,0.009947091303827486,0.006048135906249367,0.001304775972427476,0.0005495933102406389
2014-10-01,-0.00025504227376898754,0.004723038328966727,6.0473505865764766e-05,0.007482268582266078,0.011337147342813977,0.0022858194992966645,0.004228533789798865,-0.0045076826245861205,0.0027519355964923183,0.013790416828983132,0.007280543116316527,-0.0007814336334633198,0.002250688226735277,0.003377752868587841,0.004735563102996844,0.0003677432581523591,0.0017806719892405293,-0.0007828734379130785,0.0010502782966978035,-0.005182895851528091,0.003246853743221103,-0.007273332800313786,-0.0055387929671907735,-0.00573550546506946,4.511709392161691e-05,0.008913303270191837,0.009440772643486547,-0.0006356421464807664,0.016354619977734963,0.002712417613509475,0.001045532620775647,-0.0024213233992904357,0.0015054009560616598,0.01254332603123208,-0.0001251140703677437,0.0016702115814783798,0.0002720024792515021,0.010733524432010404,0.0006203090394038546,-0.0035845947995820308,-0.0008611076936943579,0.0048900165435856536,0.0008828998997365061,0.0024177023916967973,0.006923739025649829,-0.0012465318114333736,-0.005508880598179408,0.010477200153547906,0.0026554486887011373,0.004382077794190126,0.0015682335298263942
2014-11-01,0.0004438870322446948,0.005302862038329646,0.0005223549965329313,0.007448581881623267,0.011586684276038456,0.002409729718408384,0.0024623585271690744,-0.002614604951114514,0.0028443513441357704,0.012328144597151525,0.008531056478025123,-0.001922928579225434,0.0015138515484479512,0.005120442805902717,0.003974127696316525,0.0015360696279874244,0.0033635054515531847,0.00025692019497532267,0.0018110236535013634,-0.0032252941537448294,0.003724998320872209,-0.004963452385213491,-0.005054331934520243,-0.005904714160504967,-0.0008867446653693005,0.0083192051413476,0.005831045965640737,0.0008512731208152598,0.014350513808606212,0.002338052239417114,0.00038698827829299585,-0.0016833092229616778,0.0012769367608076773,0.0140611497469239,-0.0034685031353321495,0.0016631957522819799,-0.0005877923441688659,0.012655289401028724,0.0013464708112139179,-0.0032455737865636465,0.001146773439026545,0.006686864088814198,0.0006218546717293083,0.0018798752413721285,0.007041045313861851,-0.001036464611929952,-0.0007645501506190868,0.010354801102763022,0.0016609329270845996,0.005322941509109122,0.001741298039897153
2014-12-01,0.0018382429860698676,0.006703044068360011,-5.506343348699299e-05,0.005589861284953874,0.011459734499713726,0.002059474872738604,-0.0005002232574164334,-0.0017615013333652733,0.0067976916599922325,0.01185131435025997,0.00890932861208962,-0.0025453617746734776,0.00041624899913465015,0.008842363549313888,0.003248589200604691,0.002185919670053476,0.005240049044119141,0.0023571133060519764,0.0027394210782643365,0.00034839502313401514,0.0020298973667719354,-0.0015567853182650174,-0.0031337760899260002,-0.0049680975638238655,-0.0007820010895754365,0.00911595521206212,0.003332731590129552,0.0023907665952888004,0.01238723039850248,0.0016895364165840686,-0.0012818749548437836,-0.001806664650143856,0.0017348727026146895,0.01702165946865588,-0.00467320977796573,0.0016395311390266214,-0.0006055419122585884,0.013308006372102036,0.000983559064828571,-0.0010482734983447107,0.0025080025504214043,0.0036567728173277645,0.00020849342409010128,0.0016338888310236128,0.005706743805156935,-0.001181090498609384,-9.003778520119861e-05,0.010723200417562832,0.002775831156657023,0.0035540957890092934,0.001614332527357998
2015-01-01,0.0024357159105743474,0.007413252322806015,-0.0006783563343904782,0.004266095218138213,0.01328091004396353,0.0021516340714595565,0.000539970739678277,0.00103267805348959,0.007843297871251183,0.01187775201580069,0.006695146594816866,-0.005299156493323887,-0.0008192456176226966,0.010218535508913898,0.0019043304320449702,0.0014430665662133308,0.00536151803745887,0.0025399317305202333,0.0026571511237766876,0.0014984351524430749,0.0011917393978212287,-0.0008364216940231952,-0.0014621973169622327,-0.0024798189267191376,-0.0007111767255405348,0.009397565235525655,0.0009419652442528944,0.003254351954134443,0.011575219137695623,0.0022079294224583122,-0.0024900335274617804,-0.0019669059324355833,0.005706586351747642,0.016905615050298903,-0.0038027747257621015,0.0007340342765474279,0.00015195265085962348,0.013395289758400023,-0.0009159351642282145,-0.00018028529921138535,0.002316832780134868,0.0019656710372578596,-0.0002735376785589711,0.0007009048417149343,0.00357768343294061,-0.0014126728642330662,-0.005327386365413394,0.011832888330453857,0.0025090863471158745,0.006016214431577875,0.0012671244873254574
